172.26.35.223;1/1/4;142500
172.26.35.223;1/1/5;95000
172.26.35.223;1/1/6;Default
172.26.35.223;1/1/7;950000
172.26.35.24;1/1/1;Default
172.26.35.24;1/1/2;Default
172.26.35.24;1/1/3;Default
172.26.35.24;1/1/4;Default
172.26.35.24;1/1/6;170050
172.26.35.24;1/1/9;95000
172.26.35.24;1/1/10;Default
172.26.35.92;1/1/1;142500
172.26.35.92;1/1/3;Default
172.26.35.92;1/1/4;Default
172.26.35.92;1/1/5;Default
172.26.35.92;1/1/9;Default
172.26.35.36;1/1/1;Default
172.26.35.36;1/1/2;Default
172.26.35.36;1/1/5;95000
172.26.35.36;1/1/7;950000
172.26.35.81;1/1/1;Default
172.26.35.81;1/1/2;Default
172.26.35.81;1/1/3;Default
172.26.35.81;1/1/9;Default
172.26.35.35;1/1/1;Default
172.26.35.35;1/1/2;Default
172.26.35.35;1/1/5;95000
172.26.35.35;1/1/6;95000
172.26.35.35;1/1/7;950000
172.26.35.37;1/1/1;Default
172.26.35.37;1/1/2;Default
172.26.35.37;1/1/5;95000
172.26.35.37;1/1/6;95000
172.26.35.37;1/1/7;950000
172.26.35.129;1/1/1;Default
172.26.35.129;1/1/2;Default
172.26.35.129;1/1/3;Default
172.26.35.129;1/1/9;Default
172.26.35.50;1/1/1;Default
172.26.35.50;1/1/2;Default
172.26.35.50;1/1/9;Default
172.26.35.40;1/1/1;Default
172.26.35.40;1/1/2;Default
172.26.35.40;1/1/5;95000
172.26.35.40;1/1/7;950000
172.26.35.53;1/1/1;Default
172.26.35.53;1/1/2;Default
172.26.35.53;1/1/5;95000
172.26.35.131;1/1/1;Default
172.26.35.131;1/1/2;Default
172.26.35.131;1/1/3;Default
172.26.35.131;1/1/9;Default
172.26.35.29;1/1/1;Default
172.26.35.29;1/1/2;950000
172.26.35.29;1/1/3;178600
172.26.35.29;1/1/4;95000
172.26.35.29;1/1/5;Default
172.26.35.29;1/1/6;Default
172.26.35.29;1/1/8;Default
172.26.35.39;1/1/1;Default
172.26.35.39;1/1/2;Default
172.26.35.39;1/1/5;95000
172.26.35.39;1/1/6;95000
172.26.35.39;1/1/7;950000
172.26.34.202;1/1/1;Default
172.26.34.202;1/1/3;Default
172.26.34.202;1/1/5;95000
172.26.34.202;1/1/7;950000
172.26.35.227;1/1/3;Default
172.26.35.227;1/1/5;Default
172.26.35.227;1/1/6;Default
172.26.35.227;1/1/9;Default
172.26.35.5;1/1/1;Default
172.26.35.5;1/1/2;Default
172.26.35.5;1/1/9;95000
172.26.35.133;1/1/1;95000
172.26.35.133;1/1/3;Default
172.26.35.133;1/1/7;58500
172.26.35.133;1/1/8;Default
172.26.35.133;1/2/5;Default
172.26.35.133;1/2/8;Default
172.26.35.42;1/1/1;Default
172.26.35.42;1/1/2;Default
172.26.35.42;1/1/5;95000
172.26.35.42;1/1/6;95000
172.26.35.42;1/1/7;950000
172.26.35.132;1/1/3;Default
172.26.35.132;1/1/5;Default
172.26.35.132;1/1/6;Default
172.26.35.46;1/1/1;Default
172.26.35.132;1/1/9;Default
172.26.35.46;1/1/2;Default
172.26.35.46;1/1/5;Default
172.26.35.46;1/1/7;950000
172.26.35.38;1/1/1;Default
172.26.35.38;1/1/2;Default
172.26.35.38;1/1/3;Default
172.26.35.38;1/1/5;95000
172.26.35.38;1/1/6;95000
172.26.35.38;1/1/7;950000
172.26.35.43;1/1/1;Default
172.26.35.43;1/1/2;Default
172.26.35.43;1/1/5;95000
172.26.35.43;1/1/6;95000
172.26.35.43;1/1/7;950000
172.26.35.86;1/1/1;Default
172.26.35.86;1/1/2;Default
172.26.35.86;1/1/3;Default
172.26.35.86;1/1/9;Default
172.26.35.102;1/1/1;Default
172.26.35.102;1/1/2;Default
172.26.35.102;1/1/3;Default
172.26.35.102;1/1/9;Default
172.26.35.137;1/1/2;58500
172.26.35.137;1/1/3;Default
172.26.35.137;1/1/4;Default
172.26.35.45;1/1/1;Default
172.26.35.45;1/1/2;Default
172.26.35.45;1/1/5;95000
172.26.35.45;1/1/6;95000
172.26.35.45;1/1/7;950000
172.26.35.58;1/1/1;Default
172.26.35.58;1/1/2;Default
172.26.35.58;1/1/5;95000
172.26.35.143;1/1/1;Default
172.26.35.143;1/1/2;Default
172.26.35.143;1/1/3;Default
172.26.35.143;1/1/9;Default
172.26.35.93;1/1/1;Default
172.26.35.93;1/1/2;Default
172.26.35.93;1/1/5;Default
172.26.35.93;1/1/7;Default
172.26.35.33;1/1/1;Default
172.26.35.33;1/1/2;Default
172.26.35.33;1/1/3;Default
172.26.35.33;1/1/4;Default
172.26.35.33;1/1/5;950000
172.26.35.33;1/1/9;Default
172.26.35.33;1/1/10;Default
172.26.35.33;1/1/11;Default
172.26.35.55;1/1/1;Default
172.26.35.55;1/1/2;Default
172.26.35.55;1/1/3;950000
172.26.35.55;1/1/9;Default
172.26.35.52;1/1/1;Default
172.26.35.52;1/1/2;Default
172.26.35.52;1/1/4;Default
172.26.35.52;1/1/5;95000
172.26.35.52;1/1/7;950000
172.26.35.100;1/1/1;Default
172.26.35.100;1/1/2;Default
172.26.35.100;1/1/3;Default
172.26.35.100;1/1/9;Default
172.26.35.56;1/1/1;Default
172.26.35.56;1/1/2;Default
172.26.35.56;1/1/5;95000
172.26.35.56;1/1/7;Default
172.26.35.44;1/1/1;Default
172.26.35.44;1/1/2;Default
172.26.35.44;1/1/4;Default
172.26.35.44;1/1/5;95000
172.26.35.44;1/1/6;95000
172.26.35.44;1/1/7;950000
172.26.35.135;1/1/1;Default
172.26.35.135;1/1/2;Default
172.26.35.135;1/1/3;Default
172.26.35.135;1/1/9;Default
172.26.35.77;1/1/1;Default
172.26.35.77;1/1/2;Default
172.26.35.77;1/1/5;95000
172.26.35.77;1/1/7;950000
172.26.35.57;1/1/1;Default
172.26.35.57;1/1/2;Default
172.26.35.57;1/1/5;Default
172.26.35.57;1/1/7;950000
172.26.35.54;1/1/1;Default
172.26.35.54;1/1/2;Default
172.26.35.54;1/1/5;95000
172.26.35.54;1/1/6;95000
172.26.35.54;1/1/7;950000
172.26.35.59;1/1/1;Default
172.26.35.59;1/1/2;Default
172.26.35.59;1/1/6;Default
172.26.35.59;1/1/7;Default
172.26.35.82;1/1/1;Default
172.26.35.82;1/1/2;Default
172.26.35.82;1/1/3;Default
172.26.35.82;1/1/9;Default
172.26.35.225;1/1/1;Default
172.26.35.80;1/1/1;Default
172.26.35.80;1/1/2;Default
172.26.35.80;1/1/4;Default
172.26.35.60;1/1/1;Default
172.26.35.60;1/1/2;Default
172.26.35.60;1/1/3;Default
172.26.35.60;1/1/9;95000
172.26.35.61;1/1/1;Default
172.26.35.61;1/1/2;Default
172.26.35.61;1/1/5;95000
172.26.35.61;1/1/7;Default
172.26.35.62;1/1/1;Default
172.26.35.62;1/1/2;Default
172.26.35.62;1/1/3;Default
172.26.35.62;1/1/9;Default
172.26.35.70;1/1/1;Default
172.26.35.70;1/1/2;Default
172.26.35.70;1/1/5;95000
172.26.35.70;1/1/6;95000
172.26.35.70;1/1/7;950000
172.26.35.6;1/1/1;Default
172.26.35.6;1/1/2;Default
172.26.35.6;1/1/5;95000
172.26.35.6;1/1/6;95000
172.26.35.6;1/1/7;Default
172.26.35.64;1/1/1;Default
172.26.35.64;1/1/2;Default
172.26.35.64;1/1/3;Default
172.26.35.64;1/1/9;Default
172.26.35.30;1/1/2;Default
172.26.35.30;1/1/3;Default
172.26.35.30;1/1/4;Default
172.26.35.30;1/1/7;Default
172.26.35.30;1/1/8;145920
172.26.35.30;1/2/1;95000
172.26.35.30;1/2/7;Default
172.26.35.30;1/2/8;Default
172.26.35.30;1/3/1;Default
172.26.35.30;1/3/7;Default
172.26.35.30;1/3/8;Default
172.26.35.30;1/4/7;Default
172.26.35.66;1/1/1;Default
172.26.35.66;1/1/2;Default
172.26.35.66;1/1/3;Default
172.26.35.66;1/1/4;Default
172.26.35.134;1/1/1;Default
172.26.35.134;1/1/2;Default
172.26.35.134;1/1/3;Default
172.26.35.134;1/1/9;Default
172.26.35.67;1/1/1;Default
172.26.35.73;1/1/1;Default
172.26.35.67;1/1/2;Default
172.26.35.73;1/1/2;Default
172.26.35.67;1/1/3;950000
172.26.35.73;1/1/9;Default
172.26.35.67;1/1/9;Default
172.26.35.65;1/1/1;Default
172.26.35.65;1/1/2;Default
172.26.35.65;1/1/3;Default
172.26.35.65;1/1/9;Default
172.26.35.69;1/1/1;Default
172.26.35.69;1/1/2;Default
172.26.35.69;1/1/3;Default
172.26.35.69;1/1/9;Default
172.26.35.63;1/1/1;Default
172.26.35.63;1/1/2;Default
172.26.35.63;1/1/3;950000
172.26.35.63;1/1/5;Default
172.26.35.63;1/1/9;Default
172.26.35.74;1/1/1;Default
172.26.35.74;1/1/4;Default
172.26.35.74;1/1/9;Default
172.26.35.71;1/1/1;Default
172.26.35.71;1/1/2;Default
172.26.35.71;1/1/3;950000
172.26.35.71;1/1/9;Default
172.26.35.68;1/1/1;Default
172.26.35.68;1/1/2;Default
172.26.35.68;1/1/3;978000
172.26.35.68;1/1/4;950000
172.26.35.68;1/1/9;Default
172.26.35.7;1/1/1;Default
172.26.35.7;1/1/2;Default
172.26.35.7;1/1/3;95000
172.26.35.76;1/1/1;Default
172.26.35.7;1/1/1;95000
172.26.35.76;1/1/2;Default
172.26.35.7;1/1/2;Default
172.26.35.76;1/1/5;Default
172.26.35.76;1/1/7;Default
172.26.35.8;1/1/1;Default
172.26.35.8;1/1/2;Default
172.26.35.8;1/2/1;Default
172.26.35.8;1/2/2;Default
172.26.35.83;1/1/1;Default
172.26.35.83;1/1/2;Default
172.26.35.83;1/1/3;Default
172.26.35.83;1/1/9;Default
172.26.36.116;1/1/1;Default
172.26.36.116;1/1/2;Default
172.26.36.116;1/1/3;Default
172.26.36.116;1/1/9;Default
172.26.36.126;1/1/1;145920
172.26.36.126;1/1/5;95000
172.26.36.126;1/1/7;950000
172.26.36.147;1/1/1;Default
172.26.36.147;1/1/5;95000
172.26.36.149;1/1/1;Default
172.26.36.149;1/1/5;100000
172.26.36.11;1/1/1;Default
172.26.36.11;1/1/2;Default
172.26.36.11;1/1/5;95000
172.26.36.11;1/1/6;95000
172.26.36.11;1/1/7;950000
172.26.36.127;1/1/1;Default
172.26.36.127;1/1/2;Default
172.26.36.127;1/1/5;95000
172.26.36.127;1/1/7;950000
172.26.36.152;1/1/1;Default
172.26.36.152;1/1/5;95000
172.26.36.153;1/1/3;Default
172.26.36.153;1/1/4;Default
172.26.36.153;1/1/6;Default
172.26.36.157;1/1/1;Default
172.26.36.157;1/1/5;95000
172.26.36.151;1/1/1;95000
172.26.36.151;1/1/5;95000
172.26.36.151;1/1/7;950000
172.26.36.10;1/1/1;Default
172.26.36.10;1/1/2;Default
172.26.36.10;1/1/3;Default
172.26.36.10;1/1/4;950000
172.26.36.10;1/1/9;95000
172.26.36.10;1/1/10;Default
172.26.36.10;1/1/11;95000
172.26.36.150;1/1/3;140000
172.26.36.150;1/1/5;95000
172.26.36.150;1/1/6;95000
172.26.36.150;1/1/7;950000
172.26.36.154;1/1/1;150784
172.26.36.154;1/1/6;95000
172.26.36.154;1/1/7;950000
172.26.36.14;1/1/1;Default
172.26.36.14;1/1/5;Default
172.26.36.14;1/1/1;95000
172.26.36.14;1/1/2;95000
172.26.36.14;1/1/5;950000
172.26.36.162;1/1/1;Default
172.26.36.162;1/1/5;95000
172.26.36.13;1/1/1;Default
172.26.36.13;1/1/2;Default
172.26.36.13;1/1/3;Default
172.26.36.13;1/1/5;95000
172.26.36.13;1/1/6;95000
172.26.36.13;1/1/7;Default
172.26.36.161;1/1/1;Default
172.26.36.161;1/1/5;95000
172.26.36.156;1/1/1;151000
172.26.36.156;1/1/5;95000
172.26.36.156;1/1/7;950000
172.26.36.12;1/1/1;Default
172.26.36.12;1/1/2;Default
172.26.36.12;1/1/3;950000
172.26.36.12;1/1/4;147000
172.26.36.12;1/1/8;Default
172.26.36.12;1/1/9;95000
172.26.36.12;1/1/10;Default
172.26.36.12;1/1/11;Default
172.26.36.158;1/1/1;148148
172.26.36.158;1/1/5;95000
172.26.36.158;1/1/7;950000
172.26.36.160;1/1/2;Default
172.26.36.160;1/1/5;95000
172.26.36.160;1/1/7;950000
172.26.36.221;1/1/1;Default
172.26.36.221;1/1/4;Default
172.26.36.221;1/1/5;Default
172.26.36.221;1/1/6;Default
172.26.36.221;1/1/7;Default
172.26.36.15;1/1/3;Default
172.26.36.15;1/1/5;Default
172.26.36.15;1/1/6;Default
172.26.36.15;1/1/7;950000
172.26.36.15;1/1/1;95000
172.26.36.15;1/1/2;95000
172.26.36.15;1/1/3;950000
172.26.36.159;1/1/1;151704
172.26.36.159;1/1/2;148148
172.26.36.159;1/1/3;Default
172.26.36.159;1/1/5;95000
172.26.36.159;1/1/7;950000
172.26.36.165;1/1/1;Default
172.26.36.165;1/1/5;95000
172.26.36.165;1/1/7;950000
172.26.36.176;1/1/1;Default
172.26.36.176;1/1/5;95000
172.26.36.16;1/1/1;Default
172.26.36.16;1/1/1;Default
172.26.36.16;1/1/2;95000
172.26.36.16;1/1/5;Default
172.26.36.16;1/1/5;950000
172.26.36.167;1/1/1;Default
172.26.36.167;1/1/5;95000
172.26.36.167;1/1/7;950000
172.26.36.168;1/1/1;142500
172.26.36.168;1/1/5;95000
172.26.36.168;1/1/6;950000
172.26.36.172;1/1/1;Default
172.26.36.172;1/1/5;95000
172.26.36.169;1/1/1;151705
172.26.36.169;1/1/5;95000
172.26.36.169;1/1/7;950000
172.26.36.166;1/1/1;166250
172.26.36.166;1/1/5;95000
172.26.36.166;1/1/6;95000
172.26.36.166;1/1/7;950000
172.26.36.173;1/1/1;104500
172.26.36.173;1/1/5;95000
172.26.36.173;1/1/7;950000
172.26.36.100;1/1/1;Default
172.26.36.100;1/1/3;Default
172.26.36.100;1/1/9;Default
172.26.36.177;1/1/1;Default
172.26.36.177;1/1/5;95000
172.26.36.177;1/1/7;950000
172.26.36.170;1/1/1;Default
172.26.36.170;1/1/2;Default
172.26.36.170;1/1/5;95000
172.26.36.170;1/1/7;950000
172.26.36.192;1/1/1;Default
172.26.36.192;1/1/2;Default
172.26.36.192;1/1/5;95000
172.26.36.208;1/1/1;Default
172.26.36.208;1/1/5;95000
172.26.36.194;1/1/1;Default
172.26.36.194;1/1/6;95000
172.26.36.194;1/1/7;950000
172.26.36.18;1/1/1;Default
172.26.36.18;1/1/2;Default
172.26.36.18;1/1/5;95000
172.26.36.18;1/1/7;950000
172.26.36.93;1/1/1;151000
172.26.36.93;1/1/2;151000
172.26.36.93;1/1/3;290700
172.26.36.93;1/1/5;Default
172.26.36.93;1/1/9;95000
172.26.36.93;1/1/10;Default
172.26.36.209;1/1/1;Default
172.26.36.209;1/1/5;95000
172.26.36.164;1/1/7;Default
172.26.36.164;1/1/8;Default
172.26.36.164;1/2/7;Default
172.26.36.164;1/2/8;Default
172.26.36.164;1/3/7;Default
172.26.36.164;1/3/8;Default
172.26.36.164;1/4/7;Default
172.26.36.164;1/5/7;Default
172.26.36.164;1/5/8;Default
172.26.36.196;1/1/1;Default
172.26.36.196;1/1/5;95000
172.26.36.196;1/1/7;950000
172.26.36.171;1/1/1;Default
172.26.36.171;1/1/2;Default
172.26.36.171;1/1/3;950000
172.26.36.171;1/1/5;95000
172.26.36.171;1/1/6;95000
172.26.36.171;1/1/7;950000
172.26.36.193;1/1/1;Default
172.26.36.193;1/1/2;Default
172.26.36.193;1/1/5;95000
172.26.36.193;1/1/7;950000
172.26.36.17;1/1/1;Default
172.26.36.17;1/1/2;Default
172.26.36.17;1/1/3;950000
172.26.36.17;1/1/4;Default
172.26.36.17;1/1/5;Default
172.26.36.17;1/1/6;Default
172.26.36.17;1/1/7;Default
172.26.36.89;1/1/1;Default
172.26.36.89;1/1/2;Default
172.26.36.89;1/1/3;Default
172.26.36.89;1/1/9;Default
172.26.36.20;1/1/1;Default
172.26.36.20;1/1/5;Default
172.26.36.20;1/1/1;95000
172.26.36.20;1/1/2;950000
172.26.36.211;1/1/1;Default
172.26.36.211;1/1/2;Default
172.26.36.211;1/1/5;95000
172.26.36.195;1/1/1;Default
172.26.36.195;1/1/5;95000
172.26.36.195;1/1/6;Default
172.26.36.195;1/1/7;950000
172.26.36.210;1/1/1;Default
172.26.36.210;1/1/4;950000
172.26.36.210;1/1/5;95000
172.26.36.212;1/1/1;Default
172.26.36.212;1/1/5;95000
172.26.36.212;1/1/7;950000
172.26.36.19;1/1/1;Default
172.26.36.19;1/1/2;Default
172.26.36.19;1/1/5;Default
172.26.36.19;1/1/1;95000
172.26.36.19;1/1/2;142500
172.26.36.19;1/1/5;950000
172.26.36.215;1/1/1;148148
172.26.36.215;1/1/5;95000
172.26.36.215;1/1/7;950000
172.26.36.21;1/1/1;Default
172.26.36.21;1/1/2;Default
172.26.36.21;1/1/5;95000
172.26.36.21;1/1/6;95000
172.26.36.21;1/1/7;950000
172.26.36.214;1/1/1;157460
172.26.36.214;1/1/2;157460
172.26.36.214;1/1/3;148148
172.26.36.214;1/1/5;95000
172.26.36.214;1/1/7;950000
172.26.36.222;1/1/1;Default
172.26.36.222;1/1/5;Default
172.26.36.222;1/1/7;950000
172.26.36.224;1/1/1;Default
172.26.36.224;1/1/5;95000
172.26.36.224;1/1/7;950000
172.26.36.230;1/1/1;Default
172.26.36.230;1/1/5;95000
172.26.36.217;1/1/7;Default
172.26.36.217;1/1/8;290700
172.26.36.217;1/2/7;Default
172.26.36.217;1/3/7;157460
172.26.36.217;1/3/8;950000
172.26.36.217;1/4/7;157460
172.26.36.217;1/4/8;151000
172.26.36.219;1/1/1;Default
172.26.36.219;1/1/2;Default
172.26.36.219;1/1/3;Default
172.26.36.219;1/1/6;Default
172.26.36.219;1/1/7;950000
172.26.36.228;1/1/1;Default
172.26.36.228;1/1/5;95000
172.26.36.228;1/1/7;950000
172.26.36.22;1/1/1;Default
172.26.36.22;1/1/4;Default
172.26.36.22;1/1/5;Default
172.26.36.22;1/1/6;95000
172.26.36.22;1/1/7;950000
172.26.36.213;1/1/1;Default
172.26.36.213;1/1/2;950000
172.26.36.213;1/1/3;290633
172.26.36.213;1/1/5;95000
172.26.36.213;1/1/6;144400
172.26.36.213;1/1/7;950000
172.26.36.92;1/1/1;142500
172.26.36.92;1/1/2;Default
172.26.36.92;1/1/3;Default
172.26.36.92;1/1/4;Default
172.26.36.92;1/1/9;Default
172.26.36.92;1/1/10;Default
172.26.36.92;1/1/11;Default
172.26.36.226;1/1/1;Default
172.26.36.226;1/1/5;95000
172.26.36.226;1/1/6;950000
172.26.36.226;1/1/7;950000
172.26.36.227;1/1/1;Default
172.26.36.227;1/1/5;95000
172.26.36.227;1/1/6;95000
172.26.36.227;1/1/7;950000
172.26.36.220;1/1/1;Default
172.26.36.220;1/1/4;950000
172.26.36.220;1/1/5;Default
172.26.36.220;1/1/6;Default
172.26.36.220;1/1/7;950000
172.26.36.223;1/1/1;144400
172.26.36.223;1/1/2;290633
172.26.36.223;1/1/3;Default
172.26.36.223;1/1/9;Default
172.26.36.231;1/1/1;Default
172.26.36.231;1/1/5;95000
172.26.36.231;1/1/7;950000
172.26.36.233;1/1/1;147000
172.26.36.233;1/1/5;Default
172.26.36.233;1/1/7;950000
172.26.36.218;1/1/1;Default
172.26.36.218;1/1/2;Default
172.26.36.218;1/1/4;950000
172.26.36.218;1/1/5;Default
172.26.36.218;1/1/6;Default
172.26.36.218;1/1/7;950000
172.26.36.23;1/1/1;Default
172.26.36.23;1/1/1;Default
172.26.36.23;1/1/2;95000
172.26.36.23;1/1/5;950000
172.26.36.229;1/1/1;Default
172.26.36.229;1/1/5;95000
172.26.36.229;1/1/6;147000
172.26.36.229;1/1/7;950000
172.26.36.245;1/1/1;Default
172.26.36.245;1/1/3;950000
172.26.36.245;1/1/9;Default
172.26.36.248;1/1/1;Default
172.26.36.248;1/1/5;95000
172.26.36.248;1/1/7;Default
172.26.36.24;1/1/1;Default
172.26.36.24;1/1/2;Default
172.26.36.24;1/1/5;95000
172.26.36.24;1/1/6;95000
172.26.36.24;1/1/7;950000
172.26.36.247;1/1/1;Default
172.26.36.247;1/1/4;95000
172.26.36.247;1/1/5;95000
172.26.36.247;1/1/7;950000
172.26.36.250;1/1/1;Default
172.26.36.250;1/1/5;95000
172.26.36.250;1/1/7;950000
172.26.36.251;1/1/1;Default
172.26.36.251;1/1/5;95000
172.26.36.251;1/1/6;95000
172.26.36.251;1/1/7;950000
172.26.36.246;1/1/1;Default
172.26.36.246;1/1/4;950000
172.26.36.246;1/1/5;Default
172.26.36.246;1/1/6;Default
172.26.36.246;1/1/7;950000
172.26.36.253;1/1/1;Default
172.26.36.253;1/1/2;Default
172.26.36.253;1/1/5;95000
172.26.36.253;1/1/6;950000
172.26.36.254;1/1/1;Default
172.26.36.254;1/1/2;Default
172.26.36.254;1/1/5;95000
172.26.36.254;1/1/7;950000
172.26.36.252;1/1/1;Default
172.26.36.252;1/1/2;Default
172.26.36.252;1/1/5;Default
172.26.36.252;1/1/6;Default
172.26.36.252;1/1/7;950000
172.26.34.54;1/1/1;Default
172.26.34.54;1/1/2;Default
172.26.34.54;1/1/5;95000
172.26.34.54;1/1/7;950000
172.26.36.32;1/1/1;Default
172.26.36.32;1/1/2;Default
172.26.36.32;1/1/5;95000
172.26.36.32;1/1/7;950000
172.26.36.29;1/1/1;Default
172.26.36.29;1/1/2;Default
172.26.36.29;1/1/5;95000
172.26.36.29;1/1/6;95000
172.26.36.29;1/1/7;950000
172.26.36.28;1/1/1;Default
172.26.36.28;1/1/2;Default
172.26.36.28;1/1/3;Default
172.26.36.28;1/1/5;95000
172.26.36.28;1/1/6;Default
172.26.36.28;1/1/7;950000
172.26.36.33;1/1/1;Default
172.26.36.33;1/1/2;Default
172.26.36.33;1/1/5;95000
172.26.36.33;1/1/6;95000
172.26.36.33;1/1/7;950000
172.26.36.30;1/1/1;Default
172.26.36.30;1/1/2;Default
172.26.36.30;1/1/4;Default
172.26.36.30;1/1/5;95000
172.26.36.30;1/1/6;95000
172.26.36.30;1/1/7;950000
172.26.36.101;1/1/1;Default
172.26.36.101;1/1/2;Default
172.26.36.101;1/1/3;Default
172.26.36.101;1/1/9;Default
172.26.36.90;1/1/1;Default
172.26.36.90;1/1/2;Default
172.26.36.90;1/1/3;Default
172.26.36.90;1/1/9;Default
172.26.36.86;1/1/1;Default
172.26.36.86;1/1/2;Default
172.26.36.86;1/1/3;950000
172.26.36.86;1/1/9;Default
172.26.36.128;1/1/3;Default
172.26.36.128;1/1/5;Default
172.26.36.128;1/1/6;Default
172.26.36.128;1/1/9;Default
172.26.36.198;1/1/3;Default
172.26.36.198;1/1/5;Default
172.26.36.198;1/1/6;Default
172.26.36.198;1/1/9;Default
172.26.36.40;1/1/2;Default
172.26.36.40;1/1/5;95000
172.26.36.40;1/1/6;95000
172.26.36.40;1/1/7;950000
172.26.36.27;1/1/1;Default
172.26.36.27;1/1/2;Default
172.26.36.27;1/1/3;950000
172.26.36.27;1/1/4;950000
172.26.36.27;1/1/8;Default
172.26.36.27;1/1/9;Default
172.26.36.27;1/1/10;Default
172.26.36.27;1/1/11;Default
172.26.36.35;1/1/1;Default
172.26.36.35;1/1/2;Default
172.26.36.35;1/1/3;950000
172.26.36.35;1/1/4;Default
172.26.36.35;1/1/5;95000
172.26.36.35;1/1/6;Default
172.26.36.97;1/1/4;Default
172.26.36.97;1/1/5;Default
172.26.36.97;1/1/6;Default
172.26.36.39;1/1/1;Default
172.26.36.39;1/1/2;Default
172.26.36.39;1/1/5;95000
172.26.36.39;1/1/6;950000
172.26.36.39;1/1/7;95000
172.26.36.34;1/1/1;Default
172.26.36.34;1/1/2;Default
172.26.36.34;1/1/3;950000
172.26.36.34;1/1/4;114000
172.26.36.34;1/1/5;95000
172.26.36.34;1/1/6;95000
172.26.36.34;1/1/7;Default
172.26.36.37;1/1/1;Default
172.26.36.37;1/1/2;Default
172.26.36.37;1/1/3;Default
172.26.36.37;1/1/9;Default
172.26.36.37;1/1/10;Default
172.26.36.37;1/1/11;Default
172.26.36.31;1/1/1;Default
172.26.36.31;1/1/2;Default
172.26.36.31;1/1/3;Default
172.26.36.31;1/1/4;Default
172.26.36.31;1/1/5;Default
172.26.36.31;1/1/6;Default
172.26.36.31;1/1/7;Default
172.26.36.31;1/1/8;Default
172.26.36.42;1/1/1;Default
172.26.36.42;1/1/2;Default
172.26.36.42;1/1/5;95000
172.26.36.42;1/1/6;95000
172.26.36.42;1/1/7;950000
172.26.36.41;1/1/1;Default
172.26.36.41;1/1/2;Default
172.26.36.41;1/1/5;95000
172.26.36.41;1/1/6;95000
172.26.36.41;1/1/7;950000
172.26.36.45;1/1/1;Default
172.26.36.45;1/1/2;Default
172.26.36.45;1/1/6;95000
172.26.36.45;1/1/7;950000
172.26.36.43;1/1/1;Default
172.26.36.43;1/1/2;Default
172.26.36.43;1/1/5;95000
172.26.36.43;1/1/6;95000
172.26.36.43;1/1/7;950000
172.26.36.88;1/1/1;Default
172.26.36.88;1/1/2;Default
172.26.36.88;1/1/3;Default
172.26.36.88;1/1/9;Default
172.26.36.38;1/1/1;Default
172.26.36.38;1/1/2;Default
172.26.36.38;1/1/4;Default
172.26.36.38;1/1/5;95000
172.26.36.38;1/1/6;95000
172.26.36.38;1/1/7;950000
172.26.36.95;1/1/1;Default
172.26.36.95;1/1/2;Default
172.26.36.95;1/1/3;Default
172.26.36.95;1/1/4;Default
172.26.36.36;1/1/1;Default
172.26.36.36;1/1/2;Default
172.26.36.36;1/1/3;950000
172.26.36.36;1/1/4;Default
172.26.36.36;1/1/5;Default
172.26.36.36;1/1/9;95000
172.26.36.36;1/1/10;95000
172.26.36.87;1/1/1;Default
172.26.36.87;1/1/2;Default
172.26.36.87;1/1/3;Default
172.26.36.87;1/1/9;Default
172.26.36.47;1/1/2;Default
172.26.36.47;1/1/5;95000
172.26.36.47;1/1/6;95000
172.26.36.47;1/1/7;950000
172.26.36.105;1/1/3;Default
172.26.36.105;1/1/5;Default
172.26.36.105;1/1/8;Default
172.26.36.105;1/1/9;Default
172.26.36.46;1/1/1;Default
172.26.36.46;1/1/2;Default
172.26.36.46;1/1/5;95000
172.26.36.46;1/1/6;95000
172.26.36.46;1/1/7;950000
172.26.36.48;1/1/1;Default
172.26.36.48;1/1/2;Default
172.26.36.48;1/1/5;95000
172.26.36.48;1/1/6;950000
172.26.36.48;1/1/7;95000
172.26.36.244;1/1/1;Default
172.26.36.244;1/1/2;Default
172.26.36.244;1/1/3;Default
172.26.36.244;1/1/5;Default
172.26.36.244;1/1/6;Default
172.26.36.244;1/1/7;Default
172.26.36.244;1/1/9;Default
172.26.36.5;1/1/1;Default
172.26.36.5;1/1/2;Default
172.26.36.5;1/1/5;95000
172.26.36.5;1/1/6;95000
172.26.36.5;1/1/7;950000
172.26.36.98;1/1/1;Default
172.26.36.98;1/1/2;Default
172.26.36.98;1/1/3;Default
172.26.36.98;1/1/4;Default
172.26.36.63;1/1/1;Default
172.26.36.63;1/1/2;Default
172.26.36.63;1/1/5;95000
172.26.36.63;1/1/7;950000
172.26.36.65;1/1/1;Default
172.26.36.65;1/1/5;95000
172.26.36.65;1/1/7;950000
172.26.36.94;1/1/1;Default
172.26.36.94;1/1/2;Default
172.26.36.94;1/1/3;Default
172.26.36.94;1/1/5;Default
172.26.36.94;1/1/6;Default
172.26.36.94;1/1/9;Default
172.26.36.61;1/1/1;Default
172.26.36.61;1/1/2;Default
172.26.36.61;1/1/3;Default
172.26.36.61;1/1/5;95000
172.26.36.61;1/1/7;950000
172.26.36.67;1/1/1;114000
172.26.36.67;1/1/5;95000
172.26.36.67;1/1/6;95000
172.26.36.67;1/1/7;950000
172.26.36.62;1/1/1;Default
