172.26.36.75;1/1/2;-5,22;-2,00;-3,00;-10,00;-11,00;-7,21;-2,00;-3,00;-20,00;-22,01
172.26.36.77;1/1/1;-5,91;-2,00;-3,00;-10,00;-11,00;-10,07;-2,00;-3,00;-20,00;-22,01
172.26.36.77;1/1/2;-6,44;-2,00;-3,00;-9,00;-10,00;-9,29;-2,00;-3,00;-21,02;-22,01
172.26.36.72;1/1/1;-2,14;3,00;1,00;-5,50;-7,50;-5,40;0,00;-1,00;-21,49;-22,44
172.26.36.72;1/1/2;-6,33;-2,00;-3,00;-10,00;-11,00;-7,36;-2,00;-3,00;-20,00;-22,01
172.26.36.82;1/1/1;-5,37;-2,00;-3,00;-10,00;-11,00;-7,82;-2,00;-3,00;-20,00;-22,01
172.26.36.72;1/1/3;-2,43;2,00;1,00;-6,00;-7,00;-10,90;2,00;1,00;-24,97;-26,02
172.26.36.72;1/1/4;-5,22;-2,00;-3,00;-9,00;-10,00;-10,24;-2,00;-3,00;-21,02;-22,01
172.26.36.76;1/1/1;-2,43;3,00;1,00;-5,50;-7,50;-8,20;0,00;-1,00;-21,49;-22,44
172.26.36.76;1/1/2;-2,13;3,00;1,00;-5,50;-7,50;-13,54;0,00;-1,00;-21,49;-22,44
172.26.36.6;1/1/1;-5,35;-2,00;-3,00;-9,00;-10,00;-26,20;-2,00;-3,00;-21,02;-22,01
172.26.36.6;1/1/2;-5,57;-2,00;-3,00;-9,00;-10,00;-7,35;-2,00;-3,00;-21,02;-22,01
172.26.36.78;1/1/1;-2,12;3,00;1,00;-5,50;-7,50;-10,19;0,00;-1,00;-21,49;-22,44
172.26.36.78;1/1/2;-2,15;3,00;1,00;-5,50;-7,50;-9,16;0,00;-1,00;-21,49;-22,44
172.26.36.79;1/1/1;-2,27;3,00;1,00;-5,50;-7,50;-10,41;0,00;-1,00;-21,49;-22,44
172.26.36.79;1/1/2;-2,31;3,00;1,00;-5,50;-7,50;-6,58;0,00;-1,00;-21,49;-22,44
172.26.36.81;1/1/1;-2,09;3,00;1,00;-5,50;-7,50;-13,99;0,00;-1,00;-21,49;-22,44
172.26.36.81;1/1/2;-2,29;3,00;1,00;-5,50;-7,50;-12,60;0,00;-1,00;-21,49;-22,44
172.26.36.91;1/1/7;-5,42;-2,00;-3,00;-9,00;-10,00;-9,67;-2,00;-3,00;-21,02;-22,01
172.26.36.91;1/1/8;-5,27;-2,00;-3,00;-9,00;-10,00;-7,15;-2,00;-3,00;-21,02;-22,01
172.26.36.83;1/1/1;-2,31;3,00;1,00;-5,50;-7,50;-14,07;0,00;-1,00;-21,49;-22,44
172.26.36.83;1/1/2;-2,10;1,00;0,00;-5,00;-6,00;-9,03;-2,00;-3,00;-23,02;-23,98
172.26.36.85;1/1/1;-6,00;-2,00;-3,00;-9,00;-10,00;-9,93;-2,00;-3,00;-21,02;-22,01
172.26.36.85;1/1/2;-2,18;3,00;1,00;-5,50;-7,50;-9,10;0,00;-1,00;-21,49;-22,44
172.26.37.10;1/1/1;-2,48;3,00;1,00;-5,50;-7,50;-12,77;0,00;-1,00;-21,49;-22,44
172.26.37.10;1/1/2;-5,65;-2,00;-3,00;-10,00;-11,00;-10,49;-2,00;-3,00;-20,00;-22,01
172.26.36.49;1/1/5;-6,26;-2,00;-3,00;-9,00;-10,00;-8,10;-2,00;-3,00;-21,02;-22,01
172.26.36.49;1/1/6;-6,55;-2,00;-3,00;-10,00;-11,00;-14,35;-2,00;-3,00;-20,00;-22,01
172.26.36.49;1/1/7;-5,49;-2,00;-3,00;-9,00;-10,00;-6,11;-2,00;-3,00;-21,02;-22,01
172.26.36.49;1/1/8;-5,62;-2,00;-3,00;-9,00;-10,00;-8,27;-2,00;-3,00;-21,02;-22,01
172.26.36.8;1/1/1;-2,21;3,00;1,00;-5,50;-7,50;-11,67;0,00;-1,00;-21,49;-22,44
172.26.36.8;1/1/2;-5,47;-2,00;-3,00;-9,00;-10,00;-9,01;-2,00;-3,00;-21,02;-22,01
172.26.36.8;1/1/3;-6,59;-2,00;-3,00;-10,00;-11,00;-8,80;-2,00;-3,00;-20,00;-22,01
172.26.37.11;1/1/1;-5,32;-2,00;-3,00;-9,00;-10,00;-9,04;-2,00;-3,00;-21,02;-22,01
172.26.37.11;1/1/2;-5,35;-2,00;-3,00;-9,00;-10,00;-11,63;-2,00;-3,00;-21,02;-22,01
172.26.37.123;1/1/1;-5,74;-2,00;-3,00;-10,00;-11,00;-9,72;-2,00;-3,00;-20,00;-22,01
172.26.37.123;1/1/2;-5,84;-2,00;-3,00;-9,00;-10,00;-15,62;-2,00;-3,00;-21,02;-22,01
172.26.37.126;1/1/1;-6,21;-2,00;-3,00;-10,00;-11,00;-5,34;-2,00;-3,00;-20,00;-22,01
172.26.37.127;1/1/1;-6,24;-2,00;-3,00;-10,00;-11,00;-5,36;-2,00;-3,00;-20,00;-22,01
172.26.37.16;1/1/1;-2,05;3,00;1,00;-5,50;-7,50;-7,50;0,00;-1,00;-21,49;-22,44
172.26.37.16;1/1/2;-2,25;3,00;1,00;-5,50;-7,50;-8,78;0,00;-1,00;-21,49;-22,44
172.26.37.12;1/1/1;-5,08;-2,00;-3,00;-9,00;-10,00;-7,17;-2,00;-3,00;-21,02;-22,01
172.26.37.12;1/1/2;-5,49;-1,00;-2,00;-10,50;-11,50;-12,16;0,27;-0,73;-18,73;-19,75
172.26.37.17;1/1/1;-2,12;3,00;1,00;-5,50;-7,50;-7,58;0,00;-1,00;-21,49;-22,44
172.26.37.17;1/1/2;-2,05;3,00;1,00;-5,50;-7,50;-7,98;0,00;-1,00;-21,49;-22,44
172.26.37.13;1/1/1;-6,21;-2,00;-3,00;-9,00;-10,00;-12,64;-2,00;-3,00;-21,02;-22,01
172.26.36.3;1/1/1;-5,91;-2,00;-3,00;-10,00;-11,00;-8,51;-2,00;-3,00;-20,00;-22,01
172.26.37.13;1/1/2;-6,76;-2,00;-3,00;-10,00;-11,00;-8,97;-2,00;-3,00;-20,00;-22,01
172.26.36.3;1/1/2;-2,35;3,00;1,00;-5,50;-7,50;-15,65;0,00;-1,00;-21,49;-22,44
172.26.36.3;1/1/3;-2,31;3,00;1,00;-5,50;-7,50;-10,93;0,00;-1,00;-21,49;-22,44
172.26.36.3;1/1/4;-2,51;3,00;1,00;-5,50;-7,50;-6,79;0,00;-1,00;-21,49;-22,44
172.26.36.3;1/1/5;-5,41;-2,00;-3,00;-9,00;-10,00;-11,25;-2,00;-3,00;-21,02;-22,01
172.26.36.3;1/1/6;-2,22;3,00;1,00;-5,50;-7,50;-6,27;0,00;-1,00;-21,49;-22,44
172.26.36.3;1/1/7;-5,86;-2,00;-3,00;-9,00;-10,00;-10,12;-2,00;-3,00;-21,02;-22,01
172.26.36.3;1/1/9;-6,48;-2,00;-3,00;-9,00;-10,00;-8,09;-2,00;-3,00;-21,02;-22,01
172.26.36.3;1/1/10;-1,71;3,00;1,00;-5,50;-7,50;-17,40;0,00;-1,00;-21,49;-22,44
172.26.36.3;1/2/1;-2,02;1,50;1,00;-6,00;-7,00;-6,51;2,50;2,00;-18,01;-20,00
172.26.36.3;2/1/1;-2,23;3,00;1,00;-5,50;-7,50;-9,66;0,00;-1,00;-21,49;-22,44
172.26.37.14;1/1/1;-5,62;-2,00;-3,00;-9,00;-10,00;-5,79;-2,00;-3,00;-21,02;-22,01
172.26.36.3;2/1/2;-2,63;3,00;1,00;-5,50;-7,50;-9,66;0,00;-1,00;-21,49;-22,44
172.26.37.14;1/1/2;-5,53;-2,00;-3,00;-9,00;-10,00;-10,49;-2,00;-3,00;-21,02;-22,01
172.26.36.3;2/1/3;-2,43;3,00;1,00;-5,50;-7,50;-10,21;0,00;-1,00;-21,49;-22,44
172.26.36.3;2/1/4;-2,34;3,00;1,00;-5,50;-7,50;-8,62;0,00;-1,00;-21,49;-22,44
172.26.36.3;2/1/5;-5,73;-2,00;-3,00;-10,00;-11,00;-13,21;-2,00;-3,00;-20,00;-22,01
172.26.36.3;2/1/6;-5,99;-2,00;-3,00;-10,00;-11,00;-9,03;-2,00;-3,00;-20,00;-22,01
172.26.36.3;2/1/7;-2,29;3,00;1,00;-5,50;-7,50;-10,79;0,00;-1,00;-21,49;-22,44
172.26.36.3;2/1/8;-6,53;-2,00;-3,00;-10,00;-11,00;-11,01;-2,00;-3,00;-20,00;-22,01
172.26.36.3;2/1/9;-2,47;3,00;1,00;-5,50;-7,50;-9,43;0,00;-1,00;-21,49;-22,44
172.26.36.3;2/2/1;-4,34;2,00;0,00;-7,00;-9,00;-1,94;2,50;1,50;-15,51;-20,00
172.26.37.15;1/1/1;-2,34;3,00;1,00;-5,50;-7,50;-7,54;0,00;-1,00;-21,49;-22,44
172.26.36.3;3/1/1;-2,21;3,00;1,00;-5,50;-7,50;-13,19;0,00;-1,00;-21,49;-22,44
172.26.37.15;1/1/2;-2,19;3,00;1,00;-5,50;-7,50;-10,86;0,00;-1,00;-21,49;-22,44
172.26.36.3;3/1/2;-2,13;3,00;1,00;-5,50;-7,50;-13,54;0,00;-1,00;-21,49;-22,44
172.26.36.3;3/1/3;-5,27;-2,00;-3,00;-9,00;-10,00;-8,20;-2,00;-3,00;-21,02;-22,01
172.26.36.3;3/1/4;-2,40;3,00;1,00;-5,50;-7,50;-9,28;0,00;-1,00;-21,49;-22,44
172.26.36.3;3/1/5;-2,32;3,00;1,00;-5,50;-7,50;-13,99;0,00;-1,00;-21,49;-22,44
172.26.37.18;1/1/1;-2,61;3,00;1,00;-5,50;-7,50;-3,64;0,00;-1,00;-21,49;-22,44
172.26.37.18;1/1/2;-2,27;3,00;1,00;-5,50;-7,50;-7,00;0,00;-1,00;-21,49;-22,44
172.26.37.189;1/1/1;-6,67;-2,00;-3,00;-10,00;-11,00;-3,87;-2,00;-3,00;-20,00;-22,01
172.26.36.4;1/1/1;-5,37;-2,00;-3,00;-9,00;-10,00;-8,09;-2,00;-3,00;-21,02;-22,01
172.26.36.4;1/1/2;-2,39;3,00;1,00;-5,50;-7,50;-10,55;0,00;-1,00;-21,49;-22,44
172.26.36.4;1/1/3;2,34;8,00;6,00;-1,00;-3,00;-22,68;0,00;-1,00;-22,92;-23,98
172.26.36.4;1/1/4;-2,10;3,00;1,00;-5,50;-7,50;-9,42;0,00;-1,00;-21,49;-22,44
172.26.36.4;1/1/5;-2,29;3,00;1,00;-5,50;-7,50;-13,09;0,00;-1,00;-21,49;-22,44
172.26.36.4;1/1/6;-2,49;3,00;1,00;-5,50;-7,50;-14,95;0,00;-1,00;-21,49;-22,44
172.26.36.4;1/1/7;-5,29;-2,00;-3,00;-9,00;-10,00;-6,61;-2,00;-3,00;-21,02;-22,01
172.26.36.4;1/1/8;-2,39;3,00;1,00;-5,50;-7,50;-14,67;0,00;-1,00;-21,49;-22,44
172.26.36.4;1/1/9;-2,23;3,00;1,00;-5,50;-7,50;-7,88;0,00;-1,00;-21,49;-22,44
172.26.36.4;1/1/10;-2,30;3,00;1,00;-5,50;-7,50;-11,67;0,00;-1,00;-21,49;-22,44
172.26.36.4;1/2/1;-2,00;1,50;1,00;-6,00;-7,00;-3,82;2,50;2,00;-18,01;-20,00
172.26.36.4;2/1/1;-6,38;-2,00;-3,00;-9,00;-10,00;-14,25;-2,00;-3,00;-20,00;-22,00
172.26.36.4;2/1/2;-2,24;3,00;1,00;-5,50;-7,50;-16,99;0,00;-1,00;-21,49;-22,44
172.26.36.4;2/1/3;-1,99;3,00;1,00;-5,50;-7,50;-11,32;0,00;-1,00;-21,49;-22,44
172.26.36.4;2/1/4;-2,12;3,00;1,00;-5,50;-7,50;-8,41;0,00;-1,00;-21,49;-22,44
172.26.36.4;2/1/5;-2,52;3,00;1,00;-5,50;-7,50;-10,18;0,00;-1,00;-21,49;-22,44
172.26.36.4;2/1/6;-2,33;3,00;1,00;-5,50;-7,50;-8,83;0,00;-1,00;-21,49;-22,44
172.26.36.4;2/1/7;-2,29;3,00;1,00;-5,50;-7,50;-15,78;0,00;-1,00;-21,49;-22,44
172.26.36.4;2/1/8;-5,67;-2,00;-3,00;-9,00;-10,00;-15,56;-2,00;-3,00;-20,00;-21,02
172.26.36.4;2/1/9;-2,17;3,00;1,00;-5,50;-7,50;-11,60;0,00;-1,00;-21,49;-22,44
172.26.36.4;2/2/1;-4,65;2,00;0,00;-7,00;-9,00;-2,13;2,50;1,50;-15,51;-20,00
172.26.36.4;3/1/1;-2,03;3,00;1,00;-5,50;-7,50;-9,27;0,00;-1,00;-21,49;-22,44
172.26.36.4;3/1/2;-2,38;3,00;1,00;-5,50;-7,50;-9,85;0,00;-1,00;-21,49;-22,44
172.26.36.4;3/1/3;-3,15;1,00;0,00;-5,00;-6,00;-11,35;-2,00;-3,00;-23,02;-23,98
172.26.36.4;3/1/4;-2,24;3,00;1,00;-5,50;-7,50;-11,61;0,00;-1,00;-21,49;-22,44
172.26.36.4;3/1/5;-2,18;3,00;1,00;-5,50;-7,50;-9,19;0,00;-1,00;-21,49;-22,44
172.26.37.19;1/1/1;-6,08;-2,00;-3,00;-10,00;-11,00;-12,13;-2,00;-3,00;-20,00;-22,01
172.26.37.19;1/1/2;-5,62;-2,00;-3,00;-9,00;-10,00;-9,84;-2,00;-3,00;-21,02;-22,01
172.26.37.20;1/1/1;-5,97;-2,00;-3,00;-9,00;-10,00;-9,88;-2,00;-3,00;-21,02;-22,01
172.26.37.20;1/1/2;-5,55;-2,00;-3,00;-10,00;-11,00;-9,81;-2,00;-3,00;-20,00;-22,01
172.26.37.24;1/1/1;-6,37;-2,00;-3,00;-10,00;-11,00;-10,67;-2,00;-3,00;-20,00;-22,01
172.26.37.24;1/1/2;-5,08;-2,00;-3,00;-10,00;-11,00;-8,75;-2,00;-3,00;-20,00;-22,01
172.26.37.21;1/1/1;-5,72;-2,00;-3,00;-9,00;-10,00;-8,52;-2,00;-3,00;-21,02;-22,01
172.26.37.21;1/1/2;-6,23;-2,00;-3,00;-10,00;-11,00;-4,77;-2,00;-3,00;-20,00;-22,01
172.26.37.190;1/4/7;-4,91;-2,00;-3,00;-10,00;-11,00;-6,35;-2,00;-3,00;-20,00;-22,01
172.26.37.190;1/4/8;-5,73;-2,00;-3,00;-9,00;-10,00;-5,62;-2,00;-3,00;-21,02;-22,01
172.26.37.23;1/1/1;-5,61;-2,00;-3,00;-10,00;-11,00;-9,93;-2,00;-3,00;-20,00;-22,01
172.26.37.191;1/1/1;-5,33;-1,00;-2,00;-10,50;-11,50;-5,46;0,27;-0,73;-18,73;-19,75
172.26.37.23;1/1/2;-6,09;-2,00;-3,00;-10,00;-11,00;-10,90;-2,00;-3,00;-20,00;-22,01
172.26.37.191;1/1/2;-5,50;-2,00;-3,00;-9,00;-10,00;-8,83;-2,00;-3,00;-21,02;-22,01
172.26.37.191;1/1/3;-2,13;3,00;1,00;-5,50;-7,50;-8,37;0,00;-1,00;-21,49;-22,44
172.26.37.22;1/1/1;-4,99;-2,00;-3,00;-9,00;-10,00;-6,82;-2,00;-3,00;-21,02;-22,01
172.26.37.22;1/1/2;-5,67;-2,00;-3,00;-9,00;-10,00;-10,77;-2,00;-3,00;-21,02;-22,01
172.26.37.26;1/1/1;-5,42;-2,00;-3,00;-9,00;-10,00;-8,06;-2,00;-3,00;-21,02;-22,01
172.26.37.26;1/1/2;-6,27;-2,00;-3,00;-10,00;-11,00;-6,49;-2,00;-3,00;-20,00;-22,01
172.26.37.27;1/1/1;-6,25;-2,00;-3,00;-10,00;-11,00;-8,12;-2,00;-3,00;-20,00;-22,01
172.26.37.27;1/1/2;-2,29;3,00;1,00;-5,50;-7,50;-12,06;0,00;-1,00;-21,49;-22,44
172.26.37.28;1/1/1;-5,99;-2,00;-3,00;-10,00;-11,00;-9,86;-2,00;-3,00;-20,00;-22,01
172.26.37.28;1/1/2;-5,28;-2,00;-3,00;-10,00;-11,00;-7,98;-2,00;-3,00;-20,00;-22,01
172.26.37.29;1/1/1;-5,22;-2,00;-3,00;-10,00;-11,00;-8,88;-2,00;-3,00;-20,00;-22,01
172.26.37.29;1/1/2;-6,92;-2,00;-3,00;-10,00;-11,00;-14,83;-2,00;-3,00;-20,00;-22,01
172.26.37.25;1/1/1;-6,03;-2,00;-3,00;-10,00;-11,00;-7,47;-2,00;-3,00;-20,00;-22,01
172.26.37.25;1/1/2;-7,12;-2,00;-3,00;-10,00;-11,00;-8,39;-2,00;-3,00;-20,00;-22,01
172.26.37.32;1/1/1;-5,53;-1,00;-2,00;-10,50;-11,50;-7,85;0,27;-0,73;-18,73;-19,75
172.26.37.34;1/1/1;-6,03;-2,00;-3,00;-10,00;-11,00;-11,16;-2,00;-3,00;-20,00;-22,01
172.26.37.32;1/1/2;-5,64;-1,00;-2,00;-10,50;-11,50;-13,46;0,27;-0,73;-18,73;-19,75
172.26.37.34;1/1/2;-6,21;-2,00;-3,00;-10,00;-11,00;-12,92;-2,00;-3,00;-20,00;-22,01
172.26.37.40;1/1/1;-5,94;-2,00;-3,00;-9,00;-10,00;-9,86;-2,00;-3,00;-21,02;-22,01
172.26.37.40;1/1/2;-6,03;-2,00;-3,00;-9,00;-10,00;-11,73;-2,00;-3,00;-21,02;-22,01
172.26.37.30;1/1/1;-2,15;3,00;1,00;-5,50;-7,50;-9,16;0,00;-1,00;-21,49;-22,44
172.26.37.30;1/1/2;-5,53;-2,00;-3,00;-10,00;-11,00;-8,89;-2,00;-3,00;-20,00;-22,01
172.26.37.97;1/1/1;-2,09;3,00;1,00;-5,50;-7,50;-10,33;0,00;-1,00;-21,49;-22,44
172.26.37.97;1/1/2;-5,22;-2,00;-3,00;-9,00;-10,00;-20,18;-2,00;-3,00;-21,02;-22,01
172.26.37.31;1/1/1;-2,35;3,00;1,00;-5,50;-7,50;-7,08;0,00;-1,00;-21,49;-22,44
172.26.37.31;1/1/2;-6,28;-2,00;-3,00;-10,00;-11,00;-11,02;-2,00;-3,00;-20,00;-22,01
172.26.37.38;1/1/1;-5,23;-2,00;-3,00;-9,00;-10,00;-7,72;-2,00;-3,00;-21,02;-22,01
172.26.37.38;1/1/2;-5,58;-2,00;-3,00;-10,00;-11,00;-9,91;-2,00;-3,00;-20,00;-22,01
172.26.37.35;1/1/1;-5,46;-2,00;-3,00;-10,00;-11,00;-9,97;-2,00;-3,00;-20,00;-22,01
172.26.37.35;1/1/2;-5,76;-2,00;-3,00;-10,00;-11,00;-8,04;-2,00;-3,00;-20,00;-22,01
172.26.37.80;1/1/1;-2,17;3,00;1,00;-5,50;-7,50;-23,98;0,00;-1,00;-21,49;-22,44
172.26.37.102;1/1/1;-6,65;-2,00;-3,00;-9,00;-10,00;-8,63;-2,00;-3,00;-21,02;-22,01
172.26.37.80;1/1/2;-2,14;3,00;1,00;-5,50;-7,50;-9,39;0,00;-1,00;-21,49;-22,44
172.26.37.102;1/1/2;-2,26;3,00;1,00;-5,50;-7,50;-10,20;0,00;-1,00;-21,49;-22,44
172.26.35.78;1/1/1;2,82;6,00;5,00;0,00;-1,00;-10,51;-2,00;-3,00;-23,01;-23,98
172.26.35.78;1/1/2;-2,75;1,00;0,00;-5,00;-6,00;-24,19;-2,00;-3,00;-23,01;-23,98
172.26.37.101;1/1/1;-2,26;3,00;1,00;-5,50;-7,50;-10,68;0,00;-1,00;-21,49;-22,44
172.26.37.101;1/1/2;-1,78;3,00;1,00;-5,50;-7,50;-16,80;0,00;-1,00;-21,49;-22,44
172.26.37.111;1/1/1;-2,17;2,00;1,00;-6,00;-7,00;-7,58;2,00;1,00;-24,93;-26,04
172.26.37.111;1/1/2;-2,40;2,00;1,00;-6,00;-7,00;-13,43;2,00;1,00;-24,93;-26,04
172.26.37.113;1/1/5;-2,49;3,00;1,00;-5,50;-7,50;-15,04;0,00;-1,00;-21,49;-22,44
172.26.37.113;1/1/6;-5,24;-2,00;-3,00;-10,00;-11,00;-10,64;-2,00;-3,00;-20,00;-22,01
172.26.37.37;1/1/1;-6,89;-2,00;-3,00;-10,00;-11,00;-8,24;-2,00;-3,00;-20,00;-22,01
172.26.37.37;1/1/2;-5,36;-2,00;-3,00;-9,00;-10,00;-6,03;-2,00;-3,00;-21,02;-22,01
172.26.37.36;1/1/1;-6,66;-2,00;-3,00;-10,00;-11,00;-8,07;-2,00;-3,00;-20,00;-22,01
172.26.37.36;1/1/2;-5,82;-2,00;-3,00;-10,00;-11,00;-10,11;-2,00;-3,00;-20,00;-22,01
172.26.37.39;1/1/1;-5,62;-2,00;-3,00;-10,00;-11,00;-21,61;-2,00;-3,00;-20,00;-22,01
172.26.37.39;1/1/2;-2,36;3,00;1,00;-5,50;-7,50;-10,94;0,00;-1,00;-21,49;-22,44
172.26.37.47;1/1/1;-5,26;-2,00;-3,00;-10,00;-11,00;-11,14;-2,00;-3,00;-20,00;-22,01
172.26.37.47;1/1/2;-5,97;-2,00;-3,00;-10,00;-11,00;-10,00;-2,00;-3,00;-20,00;-22,01
172.26.37.45;1/1/1;-6,52;-2,00;-3,00;-10,00;-11,00;-5,76;-2,00;-3,00;-20,00;-22,01
172.26.37.45;1/1/2;-2,39;3,00;1,00;-5,50;-7,50;-4,38;0,00;-1,00;-21,49;-22,44
172.26.37.112;1/1/1;-5,51;-2,00;-3,00;-9,00;-10,00;-8,81;-2,00;-3,00;-21,02;-22,01
172.26.37.112;1/1/2;-5,62;-2,00;-3,00;-9,00;-10,00;-9,96;-2,00;-3,00;-21,02;-22,01
172.26.37.114;1/1/1;-5,71;-2,00;-3,00;-9,00;-10,00;-7,91;-2,00;-3,00;-21,02;-22,01
172.26.37.114;1/1/2;-5,52;-2,00;-3,00;-9,00;-10,00;-6,19;-2,00;-3,00;-21,02;-22,01
172.26.37.49;1/1/1;-5,87;-2,00;-3,00;-10,00;-11,00;-7,14;-2,00;-3,00;-20,00;-22,01
172.26.37.49;1/1/2;-6,35;-2,00;-3,00;-10,00;-11,00;-12,29;-2,00;-3,00;-20,00;-22,01
172.26.37.41;1/1/1;-6,47;-2,00;-3,00;-9,00;-10,00;-10,41;-2,00;-3,00;-21,02;-22,01
172.26.37.41;1/1/2;-2,47;3,00;1,00;-5,50;-7,50;-11,77;0,00;-1,00;-21,49;-22,44
172.26.37.41;1/1/3;-6,35;-2,00;-3,00;-10,00;-11,00;-3,87;-2,00;-3,00;-20,00;-22,01
172.26.37.48;1/1/1;-5,25;-2,00;-3,00;-10,00;-11,00;-9,55;-2,00;-3,00;-20,00;-22,01
172.26.37.48;1/1/2;-6,23;-2,00;-3,00;-10,00;-11,00;-8,02;-2,00;-3,00;-20,00;-22,01
172.26.37.109;1/1/5;-4,66;-2,00;-3,00;-9,00;-10,00;-10,36;-2,00;-3,00;-21,02;-22,01
172.26.37.109;1/1/6;-5,80;-2,00;-3,00;-9,00;-10,00;-4,41;-2,00;-3,00;-21,02;-22,01
172.26.37.5;1/1/1;-2,35;3,00;1,00;-5,50;-7,50;-13,66;0,00;-1,00;-21,49;-22,44
172.26.37.5;1/1/2;-6,48;-2,00;-3,00;-10,00;-11,00;-13,71;-2,00;-3,00;-20,00;-22,01
172.26.37.100;1/1/1;-5,95;-2,00;-3,00;-9,00;-10,00;-7,08;-2,00;-3,00;-21,02;-22,01
172.26.37.100;1/1/2;-5,97;-2,00;-3,00;-9,00;-10,00;-10,74;-2,00;-3,00;-21,02;-22,01
172.26.37.50;1/1/1;-5,14;-2,00;-3,00;-10,00;-11,00;-16,02;-2,00;-3,00;-20,00;-22,01
172.26.37.51;1/1/1;-5,60;-2,00;-3,00;-9,00;-10,00;-11,26;-2,00;-3,00;-21,02;-22,01
172.26.37.50;1/1/2;-5,80;-2,00;-3,00;-10,00;-11,00;-7,94;-2,00;-3,00;-20,00;-22,01
172.26.37.51;1/1/2;-2,21;3,00;1,00;-5,50;-7,50;-8,46;0,00;-1,00;-21,49;-22,44
172.26.37.52;1/1/1;-2,14;3,00;1,00;-5,50;-7,50;-8,91;0,00;-1,00;-21,49;-22,44
172.26.37.52;1/1/2;-5,42;-2,00;-3,00;-10,00;-11,00;-9,67;-2,00;-3,00;-20,00;-22,01
172.26.37.55;1/1/1;-5,94;-2,00;-3,00;-10,00;-11,00;-6,63;-2,00;-3,00;-20,00;-22,01
172.26.37.55;1/1/2;-6,26;-2,00;-3,00;-10,00;-11,00;-12,57;-2,00;-3,00;-20,00;-22,01
172.26.37.56;1/1/1;-6,37;-2,00;-3,00;-10,00;-11,00;-7,25;-2,00;-3,00;-20,00;-22,01
172.26.37.56;1/1/2;-2,34;3,00;1,00;-5,50;-7,50;-12,09;0,00;-1,00;-21,49;-22,44
172.26.37.105;1/1/7;-2,26;2,00;1,00;-6,00;-7,00;-9,14;2,00;1,00;-24,94;-26,01
172.26.37.105;1/1/8;2,81;6,00;5,00;0,00;-1,00;-10,15;-2,00;-3,00;-23,02;-23,98
172.26.37.43;1/1/1;-5,87;-2,00;-3,00;-10,00;-11,00;-8,47;-2,00;-3,00;-20,00;-22,01
172.26.37.43;1/1/2;-2,35;3,00;1,00;-5,50;-7,50;-17,30;0,00;-1,00;-21,49;-22,44
172.26.37.43;1/1/8;-5,13;-2,00;-3,00;-9,00;-10,00;-6,66;-2,00;-3,00;-21,02;-22,01
172.26.37.6;1/1/1;-5,76;-2,00;-3,00;-10,00;-11,00;-9,10;-2,00;-3,00;-20,00;-22,01
172.26.37.6;1/1/2;-5,90;-2,00;-3,00;-10,00;-11,00;-9,42;-2,00;-3,00;-20,00;-22,01
172.26.37.6;1/1/3;-6,77;-2,00;-3,00;-9,00;-10,00;-7,27;-2,00;-3,00;-21,02;-22,01
172.26.37.54;1/1/1;-6,46;-2,00;-3,00;-10,00;-11,00;-8,87;-2,00;-3,00;-20,00;-22,01
172.26.37.54;1/1/2;-5,81;-2,00;-3,00;-10,00;-11,00;-7,52;-2,00;-3,00;-20,00;-22,01
172.26.37.61;1/1/1;-2,05;3,00;1,00;-5,50;-7,50;-18,60;0,00;-1,00;-21,49;-22,44
172.26.37.61;1/1/2;-2,22;3,00;1,00;-5,50;-7,50;-9,08;0,00;-1,00;-21,49;-22,44
172.26.37.61;1/1/3;-6,03;-2,00;-3,00;-10,00;-11,00;-5,86;-2,00;-3,00;-20,00;-22,01
172.26.37.66;1/1/1;-2,10;3,00;1,00;-5,50;-7,50;-9,23;0,00;-1,00;-21,49;-22,44
172.26.37.53;1/1/1;-6,38;-2,00;-3,00;-9,00;-10,00;-9,20;-2,00;-3,00;-21,02;-22,01
172.26.37.66;1/1/2;-2,38;3,00;1,00;-5,50;-7,50;-6,75;0,00;-1,00;-21,49;-22,44
172.26.37.53;1/1/2;-5,83;-2,00;-3,00;-10,00;-11,00;-7,41;-2,00;-3,00;-20,00;-22,01
172.26.37.46;1/1/1;-2,55;3,00;1,00;-5,50;-7,50;-18,33;0,00;-1,00;-21,49;-22,44
172.26.37.46;1/1/2;-5,46;-2,00;-3,00;-10,00;-11,00;-10,81;-2,00;-3,00;-20,00;-22,01
172.26.37.67;1/1/1;-5,74;-2,00;-3,00;-9,00;-10,00;-13,13;-2,00;-3,00;-21,02;-22,01
172.26.37.67;1/1/2;-6,26;-2,00;-3,00;-9,00;-10,00;-7,42;-2,00;-3,00;-21,02;-22,01
172.26.37.110;1/1/1;-5,26;-2,00;-3,00;-9,00;-10,00;-7,66;-2,00;-3,00;-21,02;-22,01
172.26.37.110;1/1/2;-2,24;3,00;1,00;-5,50;-7,50;-9,30;0,00;-1,00;-21,49;-22,44
172.26.37.64;1/1/1;-6,84;-2,00;-3,00;-10,00;-11,00;-9,95;-2,00;-3,00;-20,00;-22,01
172.26.37.64;1/1/2;-2,36;3,00;1,00;-5,50;-7,50;-7,52;0,00;-1,00;-21,49;-22,44
172.26.37.63;1/1/1;-6,24;-2,00;-3,00;-10,00;-11,00;-11,06;-2,00;-3,00;-20,00;-22,01
